time pstate1 pstate2 pstate3 pstate4 surv treat
14.98 0 0.0464 0.8632 0.0904 0.0464 0
14.9816666666667 0 0.0464 0.8632 0.0904 0.0464 0
14.9833333333333 0 0.0464 0.8632 0.0904 0.0464 0
14.985 0 0.0462 0.8634 0.0904 0.0462 0
14.9866666666667 0 0.046 0.8636 0.0904 0.046 0
14.9883333333333 0 0.046 0.8636 0.0904 0.046 0
14.99 0 0.046 0.8636 0.0904 0.046 0
14.9916666666667 0 0.046 0.8636 0.0904 0.046 0
14.9933333333333 0 0.046 0.8636 0.0904 0.046 0
14.995 0 0.046 0.8636 0.0904 0.046 0
14.9966666666667 0 0.046 0.8636 0.0904 0.046 0
14.9983333333333 0 0.046 0.8636 0.0904 0.046 0
15 0 0.046 0.8636 0.0904 0.046 0
0 1 0 0 0 1 1
0.0833333333333333 0.9948 0.004 0 0.0012 0.9988 1
0.166666666666667 0.9892 0.0086 0 0.0022 0.9978 1
0.25 0.9808 0.0138 2e-04 0.0052 0.9946 1
0.333333333333333 0.9752 0.0174 2e-04 0.0072 0.9926 1
0.416666666666667 0.9684 0.0218 6e-04 0.0092 0.9902 1
0.5 0.9602 0.0266 0.0014 0.0118 0.9868 1
0.583333333333333 0.9512 0.0322 0.0016 0.015 0.9834 1
0.666666666666667 0.9426 0.0382 0.0016 0.0176 0.9808 1
0.75 0.9342 0.0436 0.0018 0.0204 0.9778 1
0.833333333333333 0.9252 0.0496 0.0024 0.0228 0.9748 1
0.916666666666667 0.9158 0.0554 0.0038 0.025 0.9712 1
1 0.9068 0.0598 0.0056 0.0278 0.9666 1
1.08333333333333 0.898 0.0644 0.0068 0.0308 0.9624 1
1.16666666666667 0.8888 0.0714 0.0078 0.032 0.9602 1
1.25 0.882 0.0748 0.01 0.0332 0.9568 1
1.33333333333333 0.8728 0.08 0.0122 0.035 0.9528 1
1.41666666666667 0.8618 0.087 0.0136 0.0376 0.9488 1
1.5 0.8498 0.096 0.0146 0.0396 0.9458 1
1.58333333333333 0.8386 0.1046 0.016 0.0408 0.9432 1
1.66666666666667 0.8288 0.1108 0.0176 0.0428 0.9396 1
1.75 0.8184 0.1172 0.0206 0.0438 0.9356 1
1.83333333333333 0.8064 0.1252 0.0234 0.045 0.9316 1
1.91666666666667 0.7962 0.1306 0.0262 0.047 0.9268 1
2 0.7828 0.1392 0.0298 0.0482 0.922 1
2.08333333333333 0.7692 0.1482 0.0324 0.0502 0.9174 1
2.16666666666667 0.7572 0.156 0.035 0.0518 0.9132 1
2.25 0.7454 0.1622 0.0392 0.0532 0.9076 1
2.33333333333333 0.7316 0.1722 0.042 0.0542 0.9038 1
2.41666666666667 0.7178 0.1804 0.0464 0.0554 0.8982 1
2.5 0.7038 0.1888 0.0512 0.0562 0.8926 1
2.58333333333333 0.687 0.2004 0.0542 0.0584 0.8874 1
2.66666666666667 0.6742 0.2062 0.0602 0.0594 0.8804 1
2.75 0.662 0.2126 0.065 0.0604 0.8746 1
2.83333333333333 0.6484 0.2212 0.0686 0.0618 0.8696 1
2.91666666666667 0.6328 0.2304 0.074 0.0628 0.8632 1
3 0.616 0.2408 0.08 0.0632 0.8568 1
3.08333333333333 0.6004 0.2496 0.0848 0.0652 0.85 1
3.16666666666667 0.579 0.2644 0.0902 0.0664 0.8434 1
3.25 0.5654 0.269 0.0982 0.0674 0.8344 1
3.33333333333333 0.55 0.2784 0.1036 0.068 0.8284 1
3.41666666666667 0.5342 0.287 0.1104 0.0684 0.8212 1
3.5 0.5144 0.3 0.1166 0.069 0.8144 1
3.58333333333333 0.5 0.31 0.1202 0.0698 0.81 1
3.66666666666667 0.4826 0.3174 0.1298 0.0702 0.8 1
3.75 0.469 0.3232 0.1368 0.071 0.7922 1
3.83333333333333 0.4524 0.333 0.1422 0.0724 0.7854 1
3.91666666666667 0.4376 0.3394 0.1502 0.0728 0.777 1
4 0.4206 0.349 0.1568 0.0736 0.7696 1
4.08333333333333 0.406 0.3548 0.1648 0.0744 0.7608 1
4.16666666666667 0.3856 0.3684 0.171 0.075 0.754 1
4.25 0.3674 0.3772 0.1798 0.0756 0.7446 1
4.33333333333333 0.3494 0.3872 0.1874 0.076 0.7366 1
4.41666666666667 0.3352 0.3942 0.1946 0.076 0.7294 1
4.5 0.3174 0.4028 0.203 0.0768 0.7202 1
4.58333333333333 0.3 0.4132 0.21 0.0768 0.7132 1
4.66666666666667 0.2844 0.422 0.2164 0.0772 0.7064 1
4.75 0.2694 0.4238 0.2292 0.0776 0.6932 1
4.83333333333333 0.2528 0.4316 0.2378 0.0778 0.6844 1
4.91666666666667 0.2408 0.4362 0.2448 0.0782 0.677 1
5 0.2282 0.4362 0.2574 0.0782 0.6644 1
5.08333333333333 0.214 0.4382 0.2696 0.0782 0.6522 1
5.16666666666667 0.199 0.4458 0.2768 0.0784 0.6448 1
5.25 0.1842 0.45 0.287 0.0788 0.6342 1
5.33333333333333 0.1716 0.4532 0.2964 0.0788 0.6248 1
5.41666666666667 0.1592 0.4554 0.3062 0.0792 0.6146 1
5.5 0.146 0.4548 0.32 0.0792 0.6008 1
5.58333333333333 0.133 0.4586 0.329 0.0794 0.5916 1
5.66666666666667 0.1212 0.4616 0.3372 0.08 0.5828 1
5.75 0.1102 0.4626 0.347 0.0802 0.5728 1
5.83333333333333 0.0996 0.463 0.3572 0.0802 0.5626 1
5.91666666666667 0.0896 0.4612 0.369 0.0802 0.5508 1
6 0.0818 0.457 0.381 0.0802 0.5388 1
6.08333333333333 0.0724 0.4556 0.3916 0.0804 0.528 1
6.16666666666667 0.0616 0.4562 0.4016 0.0806 0.5178 1
6.25 0.057 0.4492 0.413 0.0808 0.5062 1
6.33333333333333 0.0482 0.4454 0.4254 0.081 0.4936 1
6.41666666666667 0.0416 0.4426 0.4346 0.0812 0.4842 1
6.5 0.0368 0.4378 0.4442 0.0812 0.4746 1
6.58333333333333 0.032 0.4334 0.4534 0.0812 0.4654 1
6.66666666666667 0.0296 0.426 0.4632 0.0812 0.4556 1
6.75 0.0238 0.4216 0.4732 0.0814 0.4454 1
6.83333333333333 0.0202 0.4154 0.483 0.0814 0.4356 1
6.91666666666667 0.0162 0.411 0.4914 0.0814 0.4272 1
7 0.0134 0.403 0.5022 0.0814 0.4164 1
7.08333333333333 0.0108 0.396 0.5118 0.0814 0.4068 1
7.16666666666667 0.0088 0.3898 0.52 0.0814 0.3986 1
7.25 0.0078 0.3822 0.5286 0.0814 0.39 1
7.33333333333333 0.0058 0.3742 0.5386 0.0814 0.38 1
7.41666666666667 0.0048 0.368 0.5458 0.0814 0.3728 1
7.5 0.0034 0.3606 0.5546 0.0814 0.364 1
7.58333333333333 0.0028 0.3544 0.5614 0.0814 0.3572 1
7.66666666666667 0.0016 0.348 0.569 0.0814 0.3496 1
7.75 0.0012 0.3394 0.578 0.0814 0.3406 1
7.83333333333333 0.001 0.3314 0.5862 0.0814 0.3324 1
7.91666666666667 0.001 0.3224 0.5952 0.0814 0.3234 1
8 6e-04 0.3144 0.6036 0.0814 0.315 1
8.08333333333333 6e-04 0.305 0.613 0.0814 0.3056 1
8.16666666666667 2e-04 0.2988 0.6196 0.0814 0.299 1
8.25 2e-04 0.2916 0.6268 0.0814 0.2918 1
8.33333333333333 2e-04 0.2854 0.633 0.0814 0.2856 1
8.34027777777778 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.34722222222222 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.35416666666667 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.36111111111111 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.36805555555556 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.375 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.38194444444444 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.38888888888889 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.39583333333333 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.40277777777778 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.40972222222222 2e-04 0.2846 0.6338 0.0814 0.2848 1
8.41666666666667 2e-04 0.278 0.6404 0.0814 0.2782 1
8.42361111111111 2e-04 0.278 0.6404 0.0814 0.2782 1
8.43055555555556 2e-04 0.278 0.6404 0.0814 0.2782 1
8.4375 2e-04 0.278 0.6404 0.0814 0.2782 1
8.44444444444444 2e-04 0.278 0.6404 0.0814 0.2782 1
8.45138888888889 2e-04 0.278 0.6404 0.0814 0.2782 1
8.45833333333333 2e-04 0.278 0.6404 0.0814 0.2782 1
8.46527777777778 2e-04 0.278 0.6404 0.0814 0.2782 1
8.47222222222222 2e-04 0.278 0.6404 0.0814 0.2782 1
8.47916666666667 2e-04 0.278 0.6404 0.0814 0.2782 1
8.48611111111111 2e-04 0.278 0.6404 0.0814 0.2782 1
8.49305555555556 2e-04 0.278 0.6404 0.0814 0.2782 1
8.5 2e-04 0.272 0.6464 0.0814 0.2722 1
8.50694444444444 2e-04 0.272 0.6464 0.0814 0.2722 1
8.51388888888889 2e-04 0.272 0.6464 0.0814 0.2722 1
8.52083333333333 2e-04 0.272 0.6464 0.0814 0.2722 1
8.52777777777778 2e-04 0.272 0.6464 0.0814 0.2722 1
8.53472222222222 2e-04 0.272 0.6464 0.0814 0.2722 1
8.54166666666667 2e-04 0.272 0.6464 0.0814 0.2722 1
8.54861111111111 2e-04 0.272 0.6464 0.0814 0.2722 1
8.55555555555556 2e-04 0.272 0.6464 0.0814 0.2722 1
8.5625 2e-04 0.272 0.6464 0.0814 0.2722 1
8.56944444444444 2e-04 0.272 0.6464 0.0814 0.2722 1
8.57638888888889 2e-04 0.272 0.6464 0.0814 0.2722 1
8.58333333333333 2e-04 0.2628 0.6556 0.0814 0.263 1
8.59027777777778 2e-04 0.2628 0.6556 0.0814 0.263 1
8.59722222222222 2e-04 0.2628 0.6556 0.0814 0.263 1
8.60416666666667 2e-04 0.2628 0.6556 0.0814 0.263 1
8.61111111111111 2e-04 0.2628 0.6556 0.0814 0.263 1
8.61805555555556 0 0.263 0.6556 0.0814 0.263 1
8.625 0 0.263 0.6556 0.0814 0.263 1
8.63194444444444 0 0.263 0.6556 0.0814 0.263 1
8.63888888888889 0 0.263 0.6556 0.0814 0.263 1
8.64583333333333 0 0.263 0.6556 0.0814 0.263 1
8.65277777777778 0 0.263 0.6556 0.0814 0.263 1
8.65972222222222 0 0.263 0.6556 0.0814 0.263 1
8.66666666666667 0 0.2564 0.6622 0.0814 0.2564 1
8.67361111111111 0 0.2564 0.6622 0.0814 0.2564 1
8.68055555555556 0 0.2564 0.6622 0.0814 0.2564 1
8.6875 0 0.2564 0.6622 0.0814 0.2564 1
8.69444444444444 0 0.2564 0.6622 0.0814 0.2564 1
8.70138888888889 0 0.2564 0.6622 0.0814 0.2564 1
8.70833333333333 0 0.2564 0.6622 0.0814 0.2564 1
8.71527777777778 0 0.2564 0.6622 0.0814 0.2564 1
8.72222222222222 0 0.2564 0.6622 0.0814 0.2564 1
8.72916666666667 0 0.2564 0.6622 0.0814 0.2564 1
8.73611111111111 0 0.2564 0.6622 0.0814 0.2564 1
8.74305555555556 0 0.2564 0.6622 0.0814 0.2564 1
8.75 0 0.2488 0.6698 0.0814 0.2488 1
8.75694444444444 0 0.2488 0.6698 0.0814 0.2488 1
8.76388888888889 0 0.2488 0.6698 0.0814 0.2488 1
8.77083333333333 0 0.2488 0.6698 0.0814 0.2488 1
8.77777777777778 0 0.2488 0.6698 0.0814 0.2488 1
8.78472222222222 0 0.2488 0.6698 0.0814 0.2488 1
8.79166666666667 0 0.2488 0.6698 0.0814 0.2488 1
8.79861111111111 0 0.2488 0.6698 0.0814 0.2488 1
8.80555555555556 0 0.2488 0.6698 0.0814 0.2488 1
8.8125 0 0.2488 0.6698 0.0814 0.2488 1
8.81944444444444 0 0.2488 0.6698 0.0814 0.2488 1
8.82638888888889 0 0.2488 0.6698 0.0814 0.2488 1
8.83333333333333 0 0.242 0.6766 0.0814 0.242 1
8.84027777777778 0 0.242 0.6766 0.0814 0.242 1
8.84722222222222 0 0.242 0.6766 0.0814 0.242 1
8.85416666666667 0 0.242 0.6766 0.0814 0.242 1
8.86111111111111 0 0.242 0.6766 0.0814 0.242 1
8.86805555555556 0 0.242 0.6766 0.0814 0.242 1
8.875 0 0.242 0.6766 0.0814 0.242 1
8.88194444444444 0 0.242 0.6766 0.0814 0.242 1
8.88888888888889 0 0.242 0.6766 0.0814 0.242 1
8.89583333333333 0 0.242 0.6766 0.0814 0.242 1
8.90277777777778 0 0.242 0.6766 0.0814 0.242 1
8.90972222222222 0 0.242 0.6766 0.0814 0.242 1
8.91666666666667 0 0.2358 0.6828 0.0814 0.2358 1
8.92361111111111 0 0.2358 0.6828 0.0814 0.2358 1
8.93055555555556 0 0.2358 0.6828 0.0814 0.2358 1
8.9375 0 0.2358 0.6828 0.0814 0.2358 1
8.94444444444444 0 0.2358 0.6828 0.0814 0.2358 1
8.95138888888889 0 0.2358 0.6828 0.0814 0.2358 1
8.95833333333333 0 0.2358 0.6828 0.0814 0.2358 1
8.96527777777778 0 0.2358 0.6828 0.0814 0.2358 1
8.97222222222222 0 0.2358 0.6828 0.0814 0.2358 1
8.97916666666667 0 0.2358 0.6828 0.0814 0.2358 1
8.98611111111111 0 0.2358 0.6828 0.0814 0.2358 1
8.99305555555556 0 0.2358 0.6828 0.0814 0.2358 1
9 0 0.2298 0.6888 0.0814 0.2298 1
9.00694444444444 0 0.2298 0.6888 0.0814 0.2298 1
9.01388888888889 0 0.2296 0.689 0.0814 0.2296 1
9.02083333333333 0 0.2296 0.689 0.0814 0.2296 1
9.02777777777778 0 0.2296 0.689 0.0814 0.2296 1
9.03472222222222 0 0.2296 0.689 0.0814 0.2296 1
9.04166666666667 0 0.2296 0.689 0.0814 0.2296 1
9.04861111111111 0 0.2294 0.6892 0.0814 0.2294 1
9.05555555555556 0 0.2294 0.6892 0.0814 0.2294 1
9.0625 0 0.2294 0.6892 0.0814 0.2294 1
9.06944444444444 0 0.2294 0.6892 0.0814 0.2294 1
9.07638888888889 0 0.2294 0.6892 0.0814 0.2294 1
9.08333333333333 0 0.2226 0.696 0.0814 0.2226 1
9.09027777777778 0 0.2226 0.696 0.0814 0.2226 1
9.09722222222222 0 0.2226 0.696 0.0814 0.2226 1
9.10416666666667 0 0.2226 0.696 0.0814 0.2226 1
9.11111111111111 0 0.2226 0.696 0.0814 0.2226 1
9.11805555555556 0 0.2226 0.696 0.0814 0.2226 1
9.125 0 0.2226 0.696 0.0814 0.2226 1
9.13194444444444 0 0.2226 0.696 0.0814 0.2226 1
9.13888888888889 0 0.2224 0.6962 0.0814 0.2224 1
9.14583333333333 0 0.2224 0.6962 0.0814 0.2224 1
9.15277777777778 0 0.2224 0.6962 0.0814 0.2224 1
9.15972222222222 0 0.2224 0.6962 0.0814 0.2224 1
9.16666666666667 0 0.2176 0.701 0.0814 0.2176 1
9.17361111111111 0 0.2176 0.701 0.0814 0.2176 1
9.18055555555556 0 0.2176 0.701 0.0814 0.2176 1
9.1875 0 0.2176 0.701 0.0814 0.2176 1
9.19444444444444 0 0.2176 0.701 0.0814 0.2176 1
9.20138888888889 0 0.2176 0.701 0.0814 0.2176 1
9.20833333333333 0 0.2176 0.701 0.0814 0.2176 1
9.21527777777778 0 0.2176 0.701 0.0814 0.2176 1
9.22222222222222 0 0.2176 0.701 0.0814 0.2176 1
9.22916666666667 0 0.2176 0.701 0.0814 0.2176 1
9.23611111111111 0 0.2176 0.701 0.0814 0.2176 1
9.24305555555556 0 0.2176 0.701 0.0814 0.2176 1
9.25 0 0.2118 0.7068 0.0814 0.2118 1
9.25694444444444 0 0.2118 0.7068 0.0814 0.2118 1
9.26388888888889 0 0.2118 0.7068 0.0814 0.2118 1
9.27083333333333 0 0.2118 0.7068 0.0814 0.2118 1
9.27777777777778 0 0.2118 0.7068 0.0814 0.2118 1
9.28472222222222 0 0.2118 0.7068 0.0814 0.2118 1
9.29166666666667 0 0.2118 0.7068 0.0814 0.2118 1
9.29861111111111 0 0.2118 0.7068 0.0814 0.2118 1
9.30555555555556 0 0.2118 0.7068 0.0814 0.2118 1
9.3125 0 0.2118 0.7068 0.0814 0.2118 1
9.31944444444444 0 0.2118 0.7068 0.0814 0.2118 1
9.32638888888889 0 0.2118 0.7068 0.0814 0.2118 1
9.33333333333333 0 0.2064 0.7122 0.0814 0.2064 1
9.34027777777778 0 0.2064 0.7122 0.0814 0.2064 1
9.34722222222222 0 0.2064 0.7122 0.0814 0.2064 1
9.35416666666667 0 0.2064 0.7122 0.0814 0.2064 1
9.36111111111111 0 0.2064 0.7122 0.0814 0.2064 1
9.36805555555556 0 0.2064 0.7122 0.0814 0.2064 1
9.375 0 0.2064 0.7122 0.0814 0.2064 1
9.38194444444444 0 0.2064 0.7122 0.0814 0.2064 1
9.38888888888889 0 0.2064 0.7122 0.0814 0.2064 1
9.39583333333333 0 0.2064 0.7122 0.0814 0.2064 1
9.40277777777778 0 0.2064 0.7122 0.0814 0.2064 1
9.40972222222222 0 0.2064 0.7122 0.0814 0.2064 1
9.41666666666667 0 0.2004 0.7182 0.0814 0.2004 1
9.42361111111111 0 0.2004 0.7182 0.0814 0.2004 1
9.43055555555556 0 0.2004 0.7182 0.0814 0.2004 1
9.4375 0 0.2004 0.7182 0.0814 0.2004 1
9.44444444444444 0 0.2002 0.7184 0.0814 0.2002 1
9.45138888888889 0 0.2002 0.7184 0.0814 0.2002 1
9.45833333333333 0 0.2002 0.7184 0.0814 0.2002 1
9.46527777777778 0 0.2002 0.7184 0.0814 0.2002 1
9.47222222222222 0 0.2 0.7186 0.0814 0.2 1
9.47916666666667 0 0.2 0.7186 0.0814 0.2 1
9.48611111111111 0 0.2 0.7186 0.0814 0.2 1
9.49305555555556 0 0.2 0.7186 0.0814 0.2 1
9.5 0 0.1968 0.7218 0.0814 0.1968 1
9.50694444444444 0 0.1966 0.722 0.0814 0.1966 1
9.51388888888889 0 0.1966 0.722 0.0814 0.1966 1
9.52083333333333 0 0.1966 0.722 0.0814 0.1966 1
9.52777777777778 0 0.1966 0.722 0.0814 0.1966 1
9.53472222222222 0 0.1966 0.722 0.0814 0.1966 1
9.54166666666667 0 0.1966 0.722 0.0814 0.1966 1
9.54861111111111 0 0.1966 0.722 0.0814 0.1966 1
9.55555555555556 0 0.1966 0.722 0.0814 0.1966 1
9.5625 0 0.1964 0.7222 0.0814 0.1964 1
9.56944444444444 0 0.1964 0.7222 0.0814 0.1964 1
9.57638888888889 0 0.1964 0.7222 0.0814 0.1964 1
9.58333333333333 0 0.1922 0.7264 0.0814 0.1922 1
9.59027777777778 0 0.1922 0.7264 0.0814 0.1922 1
9.59722222222222 0 0.1922 0.7264 0.0814 0.1922 1
9.60416666666667 0 0.1922 0.7264 0.0814 0.1922 1
9.61111111111111 0 0.1922 0.7264 0.0814 0.1922 1
9.61805555555556 0 0.1922 0.7264 0.0814 0.1922 1
9.625 0 0.1922 0.7264 0.0814 0.1922 1
9.63194444444444 0 0.1922 0.7264 0.0814 0.1922 1
9.63888888888889 0 0.192 0.7266 0.0814 0.192 1
9.64583333333333 0 0.192 0.7266 0.0814 0.192 1
9.65277777777778 0 0.192 0.7266 0.0814 0.192 1
9.65972222222222 0 0.192 0.7266 0.0814 0.192 1
9.66666666666667 0 0.1858 0.7328 0.0814 0.1858 1
9.67361111111111 0 0.1858 0.7328 0.0814 0.1858 1
9.68055555555556 0 0.1858 0.7328 0.0814 0.1858 1
9.6875 0 0.1856 0.733 0.0814 0.1856 1
9.69444444444444 0 0.1856 0.733 0.0814 0.1856 1
9.70138888888889 0 0.1856 0.733 0.0814 0.1856 1
9.70833333333333 0 0.1856 0.733 0.0814 0.1856 1
9.71527777777778 0 0.1856 0.733 0.0814 0.1856 1
9.72222222222222 0 0.1856 0.733 0.0814 0.1856 1
9.72916666666667 0 0.1856 0.733 0.0814 0.1856 1
9.73611111111111 0 0.1856 0.733 0.0814 0.1856 1
9.74305555555556 0 0.1856 0.733 0.0814 0.1856 1
9.75 0 0.1804 0.7382 0.0814 0.1804 1
9.75694444444444 0 0.1804 0.7382 0.0814 0.1804 1
9.76388888888889 0 0.1804 0.7382 0.0814 0.1804 1
9.77083333333333 0 0.1804 0.7382 0.0814 0.1804 1
9.77777777777778 0 0.1804 0.7382 0.0814 0.1804 1
9.78472222222222 0 0.1804 0.7382 0.0814 0.1804 1
9.79166666666667 0 0.1804 0.7382 0.0814 0.1804 1
9.79861111111111 0 0.1804 0.7382 0.0814 0.1804 1
9.80555555555556 0 0.1804 0.7382 0.0814 0.1804 1
9.8125 0 0.1804 0.7382 0.0814 0.1804 1
9.81944444444444 0 0.1804 0.7382 0.0814 0.1804 1
9.82638888888889 0 0.1804 0.7382 0.0814 0.1804 1
9.83333333333333 0 0.1772 0.7414 0.0814 0.1772 1
9.84027777777778 0 0.1772 0.7414 0.0814 0.1772 1
9.84722222222222 0 0.1772 0.7414 0.0814 0.1772 1
9.85416666666667 0 0.1772 0.7414 0.0814 0.1772 1
9.86111111111111 0 0.1772 0.7414 0.0814 0.1772 1
9.86805555555556 0 0.1772 0.7414 0.0814 0.1772 1
9.875 0 0.1772 0.7414 0.0814 0.1772 1
9.88194444444444 0 0.1772 0.7414 0.0814 0.1772 1
9.88888888888889 0 0.1772 0.7414 0.0814 0.1772 1
9.89583333333333 0 0.1772 0.7414 0.0814 0.1772 1
9.90277777777778 0 0.1772 0.7414 0.0814 0.1772 1
9.90972222222222 0 0.1772 0.7414 0.0814 0.1772 1
9.91666666666667 0 0.1732 0.7454 0.0814 0.1732 1
9.92361111111111 0 0.1732 0.7454 0.0814 0.1732 1
9.93055555555556 0 0.1732 0.7454 0.0814 0.1732 1
9.9375 0 0.1732 0.7454 0.0814 0.1732 1
9.94444444444444 0 0.1732 0.7454 0.0814 0.1732 1
9.95138888888889 0 0.1732 0.7454 0.0814 0.1732 1
9.95833333333333 0 0.1732 0.7454 0.0814 0.1732 1
9.96527777777778 0 0.1732 0.7454 0.0814 0.1732 1
9.97222222222222 0 0.1732 0.7454 0.0814 0.1732 1
9.97916666666667 0 0.1732 0.7454 0.0814 0.1732 1
9.98611111111111 0 0.1732 0.7454 0.0814 0.1732 1
9.99305555555556 0 0.1732 0.7454 0.0814 0.1732 1
10 0 0.1684 0.7502 0.0814 0.1684 1
10.0069444444444 0 0.1684 0.7502 0.0814 0.1684 1
10.0138888888889 0 0.1684 0.7502 0.0814 0.1684 1
10.0208333333333 0 0.1684 0.7502 0.0814 0.1684 1
10.0277777777778 0 0.1684 0.7502 0.0814 0.1684 1
10.0347222222222 0 0.1682 0.7504 0.0814 0.1682 1
10.0416666666667 0 0.1682 0.7504 0.0814 0.1682 1
10.0486111111111 0 0.1682 0.7504 0.0814 0.1682 1
10.0555555555556 0 0.1682 0.7504 0.0814 0.1682 1
10.0625 0 0.1682 0.7504 0.0814 0.1682 1
10.0694444444444 0 0.1682 0.7504 0.0814 0.1682 1
10.0763888888889 0 0.168 0.7506 0.0814 0.168 1
10.0833333333333 0 0.1648 0.7538 0.0814 0.1648 1
10.0902777777778 0 0.1648 0.7538 0.0814 0.1648 1
10.0972222222222 0 0.1648 0.7538 0.0814 0.1648 1
10.1041666666667 0 0.1648 0.7538 0.0814 0.1648 1
10.1111111111111 0 0.1648 0.7538 0.0814 0.1648 1
10.1180555555556 0 0.1648 0.7538 0.0814 0.1648 1
10.125 0 0.1648 0.7538 0.0814 0.1648 1
10.1319444444444 0 0.1648 0.7538 0.0814 0.1648 1
10.1388888888889 0 0.1648 0.7538 0.0814 0.1648 1
10.1458333333333 0 0.1648 0.7538 0.0814 0.1648 1
10.1527777777778 0 0.1648 0.7538 0.0814 0.1648 1
10.1597222222222 0 0.1648 0.7538 0.0814 0.1648 1
10.1666666666667 0 0.1604 0.7582 0.0814 0.1604 1
10.1736111111111 0 0.1604 0.7582 0.0814 0.1604 1
10.1805555555556 0 0.1604 0.7582 0.0814 0.1604 1
10.1875 0 0.1604 0.7582 0.0814 0.1604 1
10.1944444444444 0 0.1602 0.7584 0.0814 0.1602 1
10.2013888888889 0 0.1602 0.7584 0.0814 0.1602 1
10.2083333333333 0 0.1602 0.7584 0.0814 0.1602 1
10.2152777777778 0 0.1602 0.7584 0.0814 0.1602 1
10.2222222222222 0 0.16 0.7586 0.0814 0.16 1
10.2291666666667 0 0.16 0.7586 0.0814 0.16 1
10.2361111111111 0 0.1598 0.7588 0.0814 0.1598 1
10.2430555555556 0 0.1598 0.7588 0.0814 0.1598 1
10.25 0 0.1552 0.7634 0.0814 0.1552 1
10.2569444444444 0 0.1552 0.7634 0.0814 0.1552 1
10.2638888888889 0 0.1552 0.7634 0.0814 0.1552 1
10.2708333333333 0 0.1552 0.7634 0.0814 0.1552 1
10.2777777777778 0 0.1552 0.7634 0.0814 0.1552 1
10.2847222222222 0 0.155 0.7636 0.0814 0.155 1
10.2916666666667 0 0.1548 0.7638 0.0814 0.1548 1
10.2986111111111 0 0.1548 0.7638 0.0814 0.1548 1
10.3055555555556 0 0.1548 0.7638 0.0814 0.1548 1
10.3125 0 0.1548 0.7638 0.0814 0.1548 1
10.3194444444444 0 0.1548 0.7638 0.0814 0.1548 1
10.3263888888889 0 0.1548 0.7638 0.0814 0.1548 1
10.3333333333333 0 0.1518 0.7668 0.0814 0.1518 1
10.3402777777778 0 0.1518 0.7668 0.0814 0.1518 1
10.3472222222222 0 0.1518 0.7668 0.0814 0.1518 1
10.3541666666667 0 0.1518 0.7668 0.0814 0.1518 1
10.3611111111111 0 0.1518 0.7668 0.0814 0.1518 1
10.3680555555556 0 0.1516 0.767 0.0814 0.1516 1
10.375 0 0.1516 0.767 0.0814 0.1516 1
10.3819444444444 0 0.1516 0.767 0.0814 0.1516 1
10.3888888888889 0 0.1516 0.767 0.0814 0.1516 1
10.3958333333333 0 0.1516 0.767 0.0814 0.1516 1
10.4027777777778 0 0.1516 0.767 0.0814 0.1516 1
10.4097222222222 0 0.1516 0.767 0.0814 0.1516 1
10.4166666666667 0 0.1464 0.7722 0.0814 0.1464 1
10.4236111111111 0 0.1464 0.7722 0.0814 0.1464 1
10.4305555555556 0 0.1464 0.7722 0.0814 0.1464 1
10.4375 0 0.1464 0.7722 0.0814 0.1464 1
10.4444444444444 0 0.1464 0.7722 0.0814 0.1464 1
10.4513888888889 0 0.1464 0.7722 0.0814 0.1464 1
10.4583333333333 0 0.1464 0.7722 0.0814 0.1464 1
10.4652777777778 0 0.1464 0.7722 0.0814 0.1464 1
10.4722222222222 0 0.1464 0.7722 0.0814 0.1464 1
10.4791666666667 0 0.1462 0.7724 0.0814 0.1462 1
10.4861111111111 0 0.1462 0.7724 0.0814 0.1462 1
10.4930555555556 0 0.1462 0.7724 0.0814 0.1462 1
10.5 0 0.1418 0.7768 0.0814 0.1418 1
10.5069444444444 0 0.1418 0.7768 0.0814 0.1418 1
10.5138888888889 0 0.1416 0.777 0.0814 0.1416 1
10.5208333333333 0 0.1416 0.777 0.0814 0.1416 1
10.5277777777778 0 0.1416 0.777 0.0814 0.1416 1
10.5347222222222 0 0.1416 0.777 0.0814 0.1416 1
10.5416666666667 0 0.1416 0.777 0.0814 0.1416 1
10.5486111111111 0 0.1416 0.777 0.0814 0.1416 1
10.5555555555556 0 0.1414 0.7772 0.0814 0.1414 1
10.5625 0 0.1414 0.7772 0.0814 0.1414 1
10.5694444444444 0 0.1414 0.7772 0.0814 0.1414 1
10.5763888888889 0 0.1414 0.7772 0.0814 0.1414 1
10.5833333333333 0 0.1372 0.7814 0.0814 0.1372 1
10.5902777777778 0 0.1372 0.7814 0.0814 0.1372 1
10.5972222222222 0 0.1368 0.7818 0.0814 0.1368 1
10.6041666666667 0 0.1368 0.7818 0.0814 0.1368 1
